epoch,lr-Adam,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_f1,val_f1_avg,val_iou,val_loss,val_roc_auc
21,,2099,,0.8125,,0.5734847784042358,,,,,,
21,,2111,,,,,0.72265625,0.4302688539028168,0.5362412333488464,0.4232560694217682,0.7033770680427551,0.6766190528869629
21,,2111,0.794921875,,0.49412116408348083,,,,,,,
,0.001,2112,,,,,,,,,,
,0.001,2149,,,,,,,,,,
22,,2149,,0.859375,,0.400458961725235,,,,,,
,0.001,2199,,,,,,,,,,
22,,2199,,0.84375,,0.37122148275375366,,,,,,
22,,2207,,,,,0.6861979365348816,0.38833463191986084,0.5043320655822754,0.38657423853874207,0.8326131701469421,0.6701086163520813
22,,2207,0.7923991084098816,,0.4872542917728424,,,,,,,
,0.001,2208,,,,,,,,,,
,0.001,2249,,,,,,,,,,
23,,2249,,0.7265625,,0.6008887887001038,,,,,,
,0.001,2299,,,,,,,,,,
23,,2299,,0.8203125,,0.42382973432540894,,,,,,
23,,2303,,,,,0.7102864384651184,0.42007628083229065,0.5246759057044983,0.4093293249607086,0.6986103057861328,0.6711542010307312
23,,2303,0.7945963740348816,,0.48220527172088623,,,,,,,
,0.001,2304,,,,,,,,,,
,0.001,2349,,,,,,,,,,
24,,2349,,0.7109375,,0.5539126992225647,,,,,,
,0.001,2399,,,,,,,,,,
24,,2399,,0.84375,,0.46311062574386597,,,,,,
24,,2399,,,,,0.7236328125,0.42247191071510315,0.5410730838775635,0.4263123571872711,0.6771849989891052,0.6769631505012512
24,,2399,0.7997233271598816,,0.4765089750289917,,,,,,,
,0.001,2400,,,,,,,,,,
,0.001,2449,,,,,,,,,,
25,,2449,,0.84375,,0.3767681419849396,,,,,,
25,,2495,,,,,0.6868489384651184,0.3839666545391083,0.5252454876899719,0.40308260917663574,0.8580464720726013,0.6751070618629456
25,,2495,0.8020833134651184,,0.4649181365966797,,,,,,,
,0.001,2496,,,,,,,,,,
,0.001,2499,,,,,,,,,,
26,,2499,,0.875,,0.2667752504348755,,,,,,
,0.001,2549,,,,,,,,,,
26,,2549,,0.8515625,,0.40491336584091187,,,,,,
26,,2591,,,,,0.6917317509651184,0.39440926909446716,0.5312709808349609,0.4085449278354645,0.8090245723724365,0.6738336682319641
26,,2591,0.8125813603401184,,0.4495750367641449,,,,,,,
,0.001,2592,,,,,,,,,,
,0.001,2599,,,,,,,,,,
27,,2599,,0.859375,,0.35139238834381104,,,,,,
,0.001,2649,,,,,,,,,,
27,,2649,,0.65625,,0.8287961483001709,,,,,,
27,,2687,,,,,0.7327473759651184,0.4254685342311859,0.5613722801208496,0.4459898769855499,0.7007939219474792,0.6780118346214294
27,,2687,0.8159993290901184,,0.44317886233329773,,,,,,,
,0.001,2688,,,,,,,,,,
,0.001,2699,,,,,,,,,,
28,,2699,,0.78125,,0.5264517068862915,,,,,,
,0.001,2749,,,,,,,,,,
28,,2749,,0.7421875,,0.6191187500953674,,,,,,
28,,2783,,,,,0.7395833134651184,0.4366457760334015,0.5606160759925842,0.4530744254589081,0.6580786108970642,0.679827868938446
28,,2783,0.812744140625,,0.4442579746246338,,,,,,,
,0.001,2784,,,,,,,,,,
,0.001,2799,,,,,,,,,,
29,,2799,,0.8515625,,0.2784730792045593,,,,,,
,0.001,2849,,,,,,,,,,
29,,2849,,0.828125,,0.39491817355155945,,,,,,
29,,2879,,,,,0.740234375,0.4268757998943329,0.5782042145729065,0.4640827476978302,0.7316305637359619,0.6817514896392822
29,,2879,0.820556640625,,0.4315989315509796,,,,,,,
