epoch,lr-Adam,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_f1,val_f1_avg,val_iou,val_loss,val_roc_auc
21,,2111,,,,,0.7379557490348816,0.4494825303554535,0.5411964654922485,0.4359724521636963,0.6980018615722656,0.6663417220115662
21,,2111,0.7465006709098816,,0.5953695178031921,,,,,,,
,0.001,2112,,,,,,,,,,
,0.001,2149,,,,,,,,,,
22,,2149,,0.765625,,0.5720343589782715,,,,,,
,0.001,2199,,,,,,,,,,
22,,2199,,0.8671875,,0.3947015404701233,,,,,,
22,,2207,,,,,0.7021484375,0.39975306391716003,0.5468074679374695,0.4277096092700958,0.7640988826751709,0.6628141403198242
22,,2207,0.751708984375,,0.5897267460823059,,,,,,,
,0.001,2208,,,,,,,,,,
,0.001,2249,,,,,,,,,,
23,,2249,,0.7109375,,0.5667275190353394,,,,,,
,0.001,2299,,,,,,,,,,
23,,2299,,0.7734375,,0.5817625522613525,,,,,,
23,,2303,,,,,0.75390625,0.44946515560150146,0.5945461988449097,0.4824804365634918,0.6642979979515076,0.6771185994148254
23,,2303,0.76318359375,,0.57017982006073,,,,,,,
,0.001,2304,,,,,,,,,,
,0.001,2349,,,,,,,,,,
24,,2349,,0.7265625,,0.617825448513031,,,,,,
,0.001,2399,,,,,,,,,,
24,,2399,,0.8046875,,0.43157708644866943,,,,,,
24,,2399,,,,,0.7080078125,0.42399048805236816,0.5201011896133423,0.40549424290657043,0.7279282212257385,0.6660088896751404
24,,2399,0.766357421875,,0.560448944568634,,,,,,,
,0.001,2400,,,,,,,,,,
,0.001,2449,,,,,,,,,,
25,,2449,,0.8203125,,0.41942930221557617,,,,,,
25,,2495,,,,,0.7509765625,0.4408595561981201,0.5956140160560608,0.484133243560791,0.6642799973487854,0.6743351817131042
25,,2495,0.7755534052848816,,0.5518771409988403,,,,,,,
,0.001,2496,,,,,,,,,,
,0.001,2499,,,,,,,,,,
26,,2499,,0.8984375,,0.27254730463027954,,,,,,
,0.001,2549,,,,,,,,,,
26,,2549,,0.796875,,0.46420931816101074,,,,,,
26,,2591,,,,,0.7249348759651184,0.42471539974212646,0.5390468239784241,0.42541372776031494,0.7034592032432556,0.6617822051048279
26,,2591,0.769775390625,,0.5494682192802429,,,,,,,
,0.001,2592,,,,,,,,,,
,0.001,2599,,,,,,,,,,
27,,2599,,0.8203125,,0.41161972284317017,,,,,,
,0.001,2649,,,,,,,,,,
27,,2649,,0.5625,,1.0487905740737915,,,,,,
27,,2687,,,,,0.7119140625,0.45120248198509216,0.5671444535255432,0.4508762061595917,0.7238986492156982,0.6703216433525085
27,,2687,0.781982421875,,0.5310733318328857,,,,,,,
,0.001,2688,,,,,,,,,,
,0.001,2699,,,,,,,,,,
28,,2699,,0.734375,,0.5508096814155579,,,,,,
,0.001,2749,,,,,,,,,,
28,,2749,,0.7109375,,0.8210985660552979,,,,,,
28,,2783,,,,,0.724609375,0.426098495721817,0.5286781787872314,0.4225137233734131,0.6440368294715881,0.6673797965049744
28,,2783,0.7867024540901184,,0.5228309035301208,,,,,,,
,0.001,2784,,,,,,,,,,
,0.001,2799,,,,,,,,,,
29,,2799,,0.875,,0.34105557203292847,,,,,,
,0.001,2849,,,,,,,,,,
29,,2849,,0.765625,,0.5642598867416382,,,,,,
29,,2879,,,,,0.7288411259651184,0.41578802466392517,0.5622536540031433,0.4525813162326813,0.6978492736816406,0.670173168182373
29,,2879,0.7871907353401184,,0.5260118842124939,,,,,,,
